Currency,AED,ALL,ARS,EUR,AUD,BAM,BGN,BHD,BND,BRL,CAD,CHF,CLP,CNY,COP,CZK,DKK,DZD,GBP,HKD,HUF,IDR,ILS,INR,IRR,ISK,JPY,KRW,KWD,KZT,LKR,MAD,MKD,MUR,MXN,MYR,NOK,NPR,NZD,OMR,PEN,PHP,PKR,PLN,QAR,RON,RSD,RUB,SAR,SEK,SGD,THB,TND,TRY,TTD,TWD,UAH,USD,UYU,VEF,XDR,ZAR
2017-02-16,3.6725,127.38,15.36997746902,0.938791,1.296282,1.852989,1.836087,0.376,1.4194,3.0418700713481,1.301633,0.999531,639.93,6.855802,2876.03,25.367067,6.979065,109.71273,0.799005,7.761453,289.372888,13319.996245,3.716016,66.996808,32390,110.65,113.546752,1139.447991,0.30535,319.42,150.6,10.033796,58.26,35.5347,20.275535,4.45353,8.326136,107.1,1.384247,0.3845,3.247,49.921142,104.8315,4.053323,3.64,4.245494,NaN,57.174709,3.7503,8.894855,1.41795,35,2.2981,3.6646639128802,6.7488,30.743522,26.993603,1,28.295,9.975,0.7383,12.940011
2017-02-15,3.6725,128.26,15.459971577451,0.947418,1.303742,1.841128,1.852961,0.376,1.4193,3.0795831359545,1.30829,1.00919,641.89,6.870772,2867.34,25.600189,7.043581,110.119375,0.805287,7.761535,292.202748,13321.629559,3.745808,66.888205,32392,111.87,114.4955,1141.97063,0.3055,320.7,150.58,10.089531,57.92,35.5066,20.348366,4.448982,8.386831,107.13,1.393179,0.3845,3.253,49.946945,104.822,4.07532,3.64,4.27693,NaN,57.773093,3.7502,8.953861,1.422264,35.029844,2.287,3.6629085741355,6.7488,30.778778,27.230462,1,28.386,9.975,0.7408,13.046045
2017-02-14,3.6725,127.64,15.484985409018,0.941354,1.300292,1.840088,1.8411,0.376,1.4206,3.0952649910571,1.303022,1.003389,642.4,6.862657,2875.46,25.436317,6.999812,109.896639,0.801073,7.758825,290.059305,13308.933446,3.744987,66.813047,32387,112.49,113.367222,1136.806928,0.3053,322.49,150.43,10.078509,57.91,35.4689,20.237315,4.44912,8.358279,107.17,1.391321,0.3845,3.264,49.846559,104.8207,4.04895,3.64,4.240892,116.7394,57.36694,3.7503,8.910195,1.416172,34.975054,2.2844,3.6505695189683,6.7516,30.740845,27.16511,1,28.43,9.975,0.7385,13.097995
2017-02-13,3.6725,127.41,15.550004704111,0.940822,1.304638,1.840088,1.84006,0.376,1.4241,3.119672593847,1.309342,1.00414,642.62,6.873836,2851.98,25.421959,6.99586,109.788974,0.798664,7.759055,289.792078,13320.999153,3.75247,66.975256,32384,113.22,113.745413,1150.917302,0.3053,321.95,150.45,10.049393,57.93,35.4708,20.346317,4.44849,8.375012,107.01,1.39317,0.3845,3.265,49.919089,104.8209,4.058425,3.64,4.23577,116.6783,58.02051,3.7505,8.917114,1.421865,35.070091,2.2822,3.6858594411516,6.7269,30.956816,27.206833,1,28.57,9.975,0.7383,13.341707
2017-02-12,3.6725,,,,,1.840088,,NaN,NaN,,,,NaN,,2851.98,,,,,,,,,,NaN,NaN,,,NaN,NaN,,,NaN,NaN,,,,NaN,,NaN,,,NaN,,NaN,,NaN,,,,,,NaN,,NaN,,NaN,,NaN,,,
2017-02-11,3.6725,,,,,1.840088,,NaN,NaN,,,,NaN,,2851.98,,,,,,,,,,NaN,NaN,,,NaN,NaN,,,NaN,NaN,,,,NaN,,NaN,,,NaN,,NaN,,NaN,,,,,,NaN,,NaN,,NaN,,NaN,,,
2017-02-10,3.6725,127.37,15.650014112334,0.940822,1.308213,1.829246,1.84006,0.376,1.4212,3.1112992755668,1.313858,1.003763,646.82,6.879293,2862.63,25.421959,6.994449,109.791984,0.802427,7.759244,290.196632,13297.996049,3.748236,66.93339,NaN,113.36,113.510208,1150.211685,0.30495,323.3,150.35,10.047512,57.64,35.4813,20.276508,4.444539,8.379434,107.19,1.392229,0.3845,3.254,49.9539,104.8179,4.041114,3.64,4.233888,116.3288,58.590366,3.7506,8.925863,1.421771,35.094553,2.27915,3.6854831122401,6.7753,31.026437,27.025143,1,28.631,9.975,0.7385,13.347069
2017-02-09,3.6725,126.91,15.689955106622,0.935279,1.306117,1.833877,1.829218,0.376,1.4163,3.117190422746,1.310887,0.998129,646.58,6.866162,2879.49,25.272166,6.953517,109.571455,0.795829,7.758324,288.767303,13255.003741,3.748316,66.741489,32376,113.19,112.270857,1144.014216,0.30495,323.96,150.5,10.011691,57.82,NaN,20.443229,4.43902,8.310887,107.72,1.384493,0.3845,3.274,49.91489,104.8214,4.030677,3.64,4.20361,115.9519,58.803779,3.7506,8.869716,1.414609,35.010288,2.28513,3.6930415263749,6.7606,30.999813,26.912499,1,28.575,9.975,0.7364,13.410026
2017-02-08,3.6725,127.53,15.690014064698,0.937647,1.308955,1.832159,1.833849,0.376,1.4169,3.1251758087201,1.31458,0.997375,646.06,6.87248,2867.76,25.336146,6.970652,109.762775,0.799953,7.758556,290.032818,13324.997656,3.752555,67.144398,32379,113.34,111.945617,1144.528833,0.30495,324.62,150.5,10.027192,57.78,35.4975,20.544023,4.439006,8.329583,107.88,1.368964,0.3845,3.289,49.913737,104.8209,4.042944,3.64,4.209095,115.9917,59.24285,3.7506,8.862916,1.416971,35.029536,2.28672,3.7233005157056,6.7591,31.051102,27.031894,1,28.643,9.975,0.7374,13.423535
2017-02-07,3.6725,127.56,15.774988290398,0.936768,1.312787,1.825831,1.832131,0.376,1.4138,3.1267447306792,1.31822,0.998407,639.35,6.884028,2853.99,25.312412,6.965152,109.614988,0.808712,7.758595,290.126464,13328.496487,3.755035,67.422014,32375,113.99,112.355972,1147.081967,0.30485,323.05,150.5,10.043934,57.59,35.5193,20.640187,4.435972,8.322061,107.49,1.370585,0.3845,3.292,49.749883,104.8236,4.031382,3.64,4.205995,115.8414,59.432506,3.7502,8.881499,1.418454,35.050117,2.28107,3.7269320843091,6.7552,31.070726,27.262733,1,28.439,9.975,0.7373,13.437283
2017-02-06,3.6725,126.86,15.61501120239,0.933532,1.307506,1.820901,1.825803,0.376,1.4074,3.1187453323376,1.305732,0.996079,641.8,6.861464,2855.8,25.224981,6.942868,109.43848,0.802371,7.758122,288.610904,13294.996266,3.74776,67.162995,32371,113.18,112.285288,1136.295743,0.3047,321.8,150.53,10.000467,57.44,35.5885,20.371266,4.426998,8.258028,107.7,1.369679,0.3845,3.276,49.645258,104.8143,3.992438,3.64,4.208831,115.0582,58.850261,3.7503,8.831684,1.410194,35.019604,2.28473,3.6784914115011,6.7549,30.850448,27.077975,1,28.362,9.975,0.7352,13.29593
2017-02-05,3.6725,,,,,1.820901,,NaN,NaN,,,,NaN,,2855.8,,,,,,,,,,NaN,NaN,,,NaN,NaN,,,NaN,NaN,,,,NaN,,NaN,,,NaN,,NaN,,NaN,,,,,,NaN,,NaN,,NaN,,NaN,,,
2017-02-04,3.6725,,,,,1.820901,,NaN,NaN,,,,NaN,,2855.8,,,,,,,,,,NaN,NaN,,,NaN,NaN,,,NaN,NaN,,,,NaN,,NaN,,,NaN,,NaN,,NaN,,,,,,NaN,,NaN,,NaN,,NaN,,,
2017-02-03,3.6725,126.86,15.67498370729,0.931012,1.308724,1.809613,1.820873,0.376,1.4132,3.1320175030258,1.305558,0.995717,643.18,6.868634,2882.2,25.156876,6.924495,109.337492,0.800791,7.759333,288.110977,13344.99581,3.75412,67.321013,NaN,113.54,113.108649,1147.239549,0.3047,322.92,150.2,9.983707,57.08,35.6157,20.496881,4.427986,8.245787,107.88,1.376129,0.3845,3.247,49.772833,104.8365,4.000745,3.64,4.204264,115.266,59.222233,3.7506,8.790615,1.413835,35.055395,2.28099,3.7350339819384,6.7399,31.034354,26.986979,1,28.43,9.975,0.7358,13.42631
2017-02-02,3.6725,126.38,15.804959289415,0.925241,1.300888,1.812632,1.809585,0.376,1.4111,3.1142672094745,1.299963,0.989082,646.97,6.881662,2906.78,25.00185,6.881754,109.024981,0.796336,7.759345,285.760548,13352.49815,3.761195,67.23168,32363,112.79,112.324204,1141.950407,0.3047,325,150.2,9.973723,57.18,35.629,20.597983,4.424038,8.195318,108.12,1.365933,0.3845,3.259,49.690044,104.8247,3.985104,3.64,4.19393,114.8639,59.539693,3.7505,8.714193,1.409326,35.060141,2.28772,3.7367690599556,6.7417,31.089008,26.998586,1,28.337,9.975,0.7327,13.392117
2017-02-01,3.6725,126.6,15.898517145505,0.926784,1.31835,1.818531,1.812604,0.376,1.4136,3.1434661723818,1.306487,0.989805,646.19,6.883225,2921.9,25.042632,6.892493,109.384801,0.79164,7.759036,287.099166,13367.933272,3.768489,67.427247,32364,115.25,113.299351,1156.496756,0.3047,324.36,150.5,9.98165,57.36,,20.704819,4.42836,8.232623,108.51,1.373216,0.3845,3.271,49.780352,104.8536,4.00241,3.64,4.214829,114.9659,60.118072,3.7505,8.735218,1.412419,35.119555,2.30846,3.7609823911029,6.7483,31.160334,27.079535,1,28.236,9.975,0.7337,13.423262
2017-01-31,3.6725,127.37,15.912505811251,0.9298,1.32013,1.839915,1.818503,0.376,1.4196,3.1180846118085,1.306927,0.991911,648.87,6.877731,2936.66,25.124128,6.915202,109.291492,0.800604,7.75788,288.833101,13355.239424,3.772664,67.689912,32366,116.13,113.379823,1157.377964,0.305,324.24,150.1,10.004184,58.04,35.6414,20.72106,4.426592,8.264063,108.72,1.367643,0.3845,3.285,49.734077,104.8658,4.020363,3.64,4.18689,115.7851,59.907206,3.7506,8.787076,1.413389,35.139935,2.31691,3.7779637377964,6.7447,31.234775,27.119036,1,28.185,9.975,0.7359,13.430033
2017-01-30,3.6725,127.51,15.88504233302,0.940734,1.327281,1.83113,1.839887,0.376,,3.1343367826905,1.315428,1.003669,649.92,6.877046,2930.17,25.420508,6.996707,109.804045,0.799012,7.758796,292.380056,13333.377234,3.784384,67.950611,32363,116.35,114.543744,1178.052681,0.305,326.25,150.2,10.04619,57.76,35.6019,20.776105,4.430292,8.349765,108.86,1.379868,0.3845,3.289,49.763876,104.8647,4.074318,3.64,4.234055,115.5759,59.999247,3.7505,8.879586,1.427752,35.269991,2.3125,3.8157102539981,6.7531,31.555033,27.192242,1,28.282,9.975,0.7383,13.594544
2017-01-29,3.6725,,,,,1.827879,,,,,,,NaN,,2930.17,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,,NaN,,,
2017-01-28,3.6725,,,,,1.827879,,,,,,,NaN,,2930.17,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,,NaN,,,
2017-01-27,3.6725,127.84,15.914989233218,0.936242,1.326561,1.827879,1.831102,0.376,1.4259,3.167680928752,1.311862,1.000749,648.31,6.895796,2936.72,25.298193,6.962738,109.601535,0.797397,7.758918,291.761071,13366.622975,3.787379,68.067597,,116.51,115.167119,1174.009924,0.30475,328.73,150,10.017789,57.66,35.6071,21.107761,4.431514,8.350342,108.93,1.37871,0.3845,3.291,49.827731,104.8624,4.06329,3.64,4.218519,116.2039,60.071623,3.7503,8.850108,1.427769,35.280404,2.30841,3.8775395562213,6.7662,31.521393,27.213078,1,28.328,9.975,0.7377,13.525981
2017-01-26,3.6725,127.49,15.94,0.934579,1.32757,1.820562,1.82785,0.376,1.4142,3.186261682243,1.312897,0.999346,650.98,6.881682,2927.53,25.253271,6.950187,109.502991,0.795729,7.75757,290.635514,13379.130841,3.78757,68.184112,,116.03,114.392523,1166.485981,0.30475,328.28,150.05,10.007009,57.4,35.6333,21.005607,4.428972,8.33785,109.03,1.382523,0.3845,3.3,49.881308,104.8744,4.059346,3.64,4.20028,115.2883,60.49243,3.7505,8.846729,1.423178,35.304673,2.30415,3.8655140186916,6.7731,31.363551,27.208137,1,28.308,9.975,0.736,13.374019
2017-01-25,3.6725,127.33,15.924974401936,0.930839,1.323001,1.819715,1.820534,0.376,1.4204,3.1701573117379,1.30969,0.998976,653.84,6.882156,2932.01,25.153123,6.922275,109.323001,0.794219,7.757889,288.299358,13329.507586,3.784976,68.080145,32362,115.41,113.366844,1164.898073,0.3049,327.86,150.05,9.983245,57.3,35.679,21.472028,4.431537,8.326631,109.03,1.376617,0.3845,3.277,49.637904,104.8643,4.062273,3.64,4.187471,115.5772,59.22759,3.7503,8.827423,1.418412,35.230383,2.30377,3.8240714884111,6.7666,31.306898,27.231902,1,28.412,9.975,0.7352,13.27255
2017-01-24,3.6725,127.42,15.950037216226,0.930406,1.32099,1.82532,1.819687,0.376,1.417,3.1633792333457,1.32741,0.99907,652.92,6.859044,2908.53,25.140491,6.91859,109.34853,0.803405,7.757443,288.676963,13322.320432,3.787774,68.09546,32359,114.99,113.369929,1165.119092,0.3053,328.49,149.95,9.980275,57.42,35.7182,21.292892,4.434965,8.334388,109.04,1.381838,0.3845,3.283,49.786007,104.8707,4.068199,3.64,4.188221,115.3228,59.225809,3.7502,8.837458,1.418496,35.210272,2.29648,3.7648864905099,6.7639,31.362114,27.332499,1,28.297,9.975,0.7357,13.364626
2017-01-23,3.6725,127.36,15.900046663556,0.933271,1.321232,1.839569,1.825292,0.376,1.4196,3.1612692487168,1.331405,1.00112,659.49,6.85357,2927.91,25.223518,6.939991,109.456743,0.803994,7.757723,289.146057,13363.555763,3.79972,68.159589,32360,112.7,113.59776,1168.147457,0.30495,331.42,149.9,10.027158,57.84,35.7404,21.412599,4.437984,8.39384,109.04,1.389921,0.3845,3.289,49.94307,104.8672,4.080168,3.64,4.197667,115.3082,59.531031,3.7503,8.876622,1.421279,35.300047,2.3177,3.7866542230518,6.7607,31.428838,27.42849,1,28.405,9.975,0.7363,13.55651
2017-01-22,3.6725,,,,,1.839569,,,,,,,NaN,,2927.91,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,,NaN,,,
2017-01-21,3.6725,,,,,1.839569,,,,,,,NaN,,2927.91,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,,NaN,,,
2017-01-20,3.6725,128.62,15.870015048909,0.940557,1.327596,1.833361,1.839541,,,3.1957298720843,1.33719,1.008935,660.18,6.877822,2938.24,25.414786,6.993886,109.854026,0.814475,7.758371,290.716704,13409.998119,3.809255,68.173909,,113.72,115.189992,1176.31678,,,NaN,10.045617,57.67,,21.980813,4.447423,8.464071,,1.400583,,3.304,50.052671,,4.110139,,4.226862,116.0451,59.826467,3.7505,8.942156,1.429458,35.440181,,3.8247742663657,,31.617758,27.442159,1,28.573,NaN,NaN,13.623965
2017-01-19,3.6725,128.51,15.985001874766,0.937383,1.322928,1.834049,1.833333,0.376,1.4274,3.2080052493438,1.328178,1.005718,658.91,6.865486,2934.58,25.329021,6.970379,109.719723,0.811352,7.757968,289.088864,13373.003375,3.812242,68.136014,32366,113.11,114.576303,1177.259093,0.30535,331.08,149.7,10.024841,NaN,35.8175,21.976097,4.449006,8.454537,108.8,1.39267,0.3845,3.336,50.06093,104.8605,4.098988,3.64,4.211474,116.4401,59.598988,3.7505,8.949944,1.426322,35.394638,,3.8195538057743,6.7327,31.603862,27.491865,1,28.529,9.975,0.7389,13.5973
2017-01-18,3.6725,128.44,15.924981245311,0.937734,1.324831,1.830616,1.834021,0.376,1.419,3.222711927982,1.311515,1.003938,657.85,6.838991,2924.77,25.338522,6.973087,109.680514,0.814263,7.756564,288.747187,13342.498125,3.813672,68.113747,32365,112.58,113.512753,1171.596024,0.305,330.55,150.1,10.027663,57.56,35.8355,21.69308,4.454239,8.470555,108.74,1.39141,0.3845,3.349,49.908102,104.8583,4.095368,3.64,4.213053,115.8861,59.309827,3.7505,8.939235,1.423106,35.31039,2.31168,3.7857276819205,6.7341,31.554764,27.629792,1,28.618,9.975,0.7376,13.562641
2017-01-17,3.6725,128.78,15.862504679895,0.935979,1.325534,1.846168,1.830588,0.376,1.4284,3.2108760763759,1.305972,1.002621,661.38,6.854642,2935.96,25.291089,6.960314,109.476694,0.812336,7.755522,288.084987,13329.03407,3.819918,67.983433,32369,113.15,113.347061,1168.859978,0.3054,332.68,149.65,10.015444,58.05,35.8688,21.578997,4.462467,8.457507,109.05,1.392456,0.3845,3.351,49.825908,104.8583,4.089573,3.64,4.212842,116.0922,59.193748,3.7505,8.89489,1.419693,35.315425,2.32955,3.7963309621864,6.7384,31.43392,27.721541,1,28.636,9.975,0.7371,13.475197
2017-01-16,3.6725,129.49,15.855012271097,0.943931,1.337738,1.834565,1.846139,,,3.2216348876723,1.314612,1.010855,660.13,6.900793,2935.96,25.505947,7.019162,110.021522,0.828847,7.755239,290.145365,13366.499906,3.827544,68.120634,,114.47,114.13064,1183.358505,,,NaN,10.081839,57.68,,21.595243,4.466019,8.548046,,1.407967,,3.368,49.958467,,4.127714,,4.249858,116.5308,59.627336,3.7505,8.951293,1.429488,35.420049,,3.7810081178025,,31.665093,27.669232,1,28.733,NaN,NaN,13.612611
2017-01-15,3.6725,,,,,1.834565,,,,,,,NaN,,2935.96,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,,NaN,,,
2017-01-14,3.6725,,,,,1.834565,,,,,,,NaN,,2935.96,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,,NaN,,,
2017-01-13,3.6725,128.75,15.815026732952,0.937998,1.334303,1.831473,1.834537,0.376,1.428,3.1982928430729,1.314136,1.006285,663.01,6.900291,2930.19,25.345652,6.974017,109.733984,0.821199,7.75462,288.434481,13331.497983,3.814933,68.16293,,114.24,114.351374,1173.857987,0.30545,332.06,149.8,10.028515,57.58,35.9298,21.654629,4.461964,8.496389,108.84,1.402495,0.3845,3.365,49.678267,104.8615,4.102711,3.64,4.213676,116.5118,59.345746,3.7508,8.899259,1.42632,35.400056,2.32106,3.7882937810712,6.7626,31.520495,27.251629,1,28.722,9.975,0.7401,13.514867
2017-01-12,3.6725,128.55,15.830040265943,0.936417,1.330181,1.862163,1.831445,0.376,1.4276,3.1574117426725,1.30574,1.005899,671.69,6.893998,2980.8,25.302931,6.961513,109.699223,0.813213,7.755033,287.620564,13250.997284,3.820957,67.97968,32368,114.26,113.952617,1175.578238,0.30545,331.85,149.8,10.018728,58.55,35.9383,21.603146,4.458002,8.486281,109.32,1.402753,0.3845,3.365,49.572994,104.8551,4.09823,3.64,4.205731,116.6572,59.303493,3.7507,8.904392,1.422511,35.340388,2.34525,3.775540780972,6.7632,31.482349,27.113199,1,28.651,9.975,0.7392,13.43534
2017-01-11,3.6725,129.52,15.834999523946,0.952109,1.355898,1.850885,1.862135,0.376,1.4354,3.216795201371,1.32524,1.020756,670.94,6.933828,2949.6,25.726935,7.077787,110.466724,0.825716,7.755118,294.630106,13329.001238,3.854327,68.391412,32369,116.64,116.290584,1200.218985,0.3058,333.96,149.8,10.118633,58.19,35.9879,21.863753,4.471484,8.629249,109.08,1.430734,0.3845,3.392,49.681044,104.8531,4.161002,3.64,4.280682,117.2305,60.328002,3.7506,9.111206,1.438827,35.585071,2.33501,3.8795582214605,6.7691,31.942302,27.186833,1,28.749,9.975,0.7445,13.781015
2017-01-10,3.6725,128.7,15.872527680515,0.946342,1.362733,1.859861,1.850856,0.376,1.4327,3.1932431153591,1.324122,1.016088,670.35,6.924955,2919.01,25.571118,7.035015,110.259582,0.82275,7.754992,292.135895,13289.997161,3.844421,68.217564,,114.31,116.248699,1200.984196,0.30555,332.85,149.6,10.082332,58.48,35.9532,21.424908,4.474496,8.588057,109.12,1.435128,0.3845,3.389,49.5732,104.8518,4.137504,3.64,4.254566,116.5333,60.098136,3.7505,9.04656,1.437778,35.620327,2.33273,3.7770417336993,6.7504,31.989212,27.020929,1,28.664,9.975,0.7429,13.700483
2017-01-09,3.6725,129.3,15.810003803728,0.950932,1.365253,1.847039,1.859833,0.376,1.441,3.212248003043,1.32693,1.019494,665.29,6.937809,2919.01,25.695131,7.069133,110.371529,0.824078,7.755991,293.086725,13345.121719,3.849372,68.169932,32370,114.1,116.641308,1204.19361,0.30595,330.54,149.6,10.126854,58.56,35.9741,21.295169,4.476987,8.57674,108.74,1.432769,0.3845,3.381,49.627235,104.8346,4.162895,3.64,4.280715,117.4173,59.754945,3.7507,9.084538,1.439235,35.730316,2.33205,3.7286040319513,6.7321,32.039749,NaN,1,28.642,9.975,0.7441,13.705496
2017-01-08,3.6725,,,,,1.847039,,,,,,,NaN,,2919.01,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,,NaN,,,
2017-01-07,3.6725,,,,,1.847039,,,,,,,NaN,,2919.01,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,,NaN,,,
2017-01-06,3.6725,128.28,15.915006138446,0.944376,1.363018,1.862518,1.847011,0.376,1.4316,3.2019076400038,1.32581,1.012844,666.41,6.917839,2941.08,25.51799,7.020776,110.017471,0.808839,7.755312,290.150156,13365.001417,3.835867,67.989895,,113.16,115.997733,1191.198413,0.30585,330.67,149.7,10.071773,NaN,36.0158,21.275852,4.472471,8.48692,108.66,1.423458,0.3845,3.373,49.350269,104.8259,4.112947,3.64,4.250921,116.7545,59.257248,3.7509,9.02021,1.432524,35.659647,2.2542,3.6174331853811,6.7494,31.890641,26.286719,1,NaN,9.975,0.7409,13.615922
2017-01-05,3.6725,128.98,16.049995238549,0.95229,1.371393,1.873939,1.862489,0.376,1.4378,3.213217788782,1.329969,1.019331,671.78,6.886106,2965.36,25.731835,7.079421,110.484716,0.813637,7.754595,293.572041,13360.27045,3.85449,67.935816,32371,113.23,116.541282,1191.105609,0.30585,332.56,149.7,10.120941,58.92,35.9852,21.278545,4.485001,8.591087,109.03,1.43672,0.3845,3.371,49.512427,104.8376,4.159604,3.64,4.291496,116.9807,59.473003,3.7509,9.079231,1.435673,35.805161,2.355,3.6206075611846,6.7452,31.979811,26.692366,1,28.582,9.975,0.7435,13.640987
2017-01-04,3.6725,129.75,15.9900354508,0.95813,1.37712,1.883322,1.87391,0.376,1.4489,3.2369454824183,1.331225,1.02587,673.36,6.935135,2981.06,25.889623,7.123024,110.759222,0.813883,7.755869,295.439302,13384.363323,3.856664,68.064578,32374,113.64,117.50503,1199.48261,0.30635,334.51,149.35,10.157612,59.21,35.987,21.146785,4.497461,8.614065,109.27,1.439494,0.3845,3.39,49.641659,104.8497,4.1945,3.64,4.319824,118.6004,60.752898,3.7509,9.125036,1.441698,35.810099,2.3571,3.5821596244131,6.7428,32.142378,NaN,1,28.599,9.975,0.7462,13.64463
2017-01-03,3.6725,,15.945016851228,0.962927,1.385364,1.85545,1.883293,0.376,1.4473,3.2658642272508,1.344439,1.030525,669.47,6.96052,3000.71,26.018296,7.158498,110.789793,0.814299,7.756765,297.48676,13479.499278,3.866635,68.368801,32374,114.23,118.199326,1206.961964,0.306,,149.8,10.187771,58.33,35.9918,20.696678,4.492537,8.667597,108.89,1.445932,0.3845,3.377,49.845932,104.8013,4.230525,3.64,4.355128,NaN,60.580164,3.751,9.181319,1.450265,35.90467,,3.5879634087626,6.7459,32.364949,NaN,1,28.517,9.975,0.7482,13.754454
2017-01-02,3.6725,,15.868036311515,0.955566,1.392642,1.85545,1.868896,,,3.2742474916388,1.344482,1.023507,NaN,6.946011,3000.71,25.820354,7.104539,110.564453,0.813569,7.757286,295.699952,13527.998089,3.853034,68.139513,,113.61,117.458194,1207.692308,,,NaN,10.141424,NaN,,20.741806,4.486001,8.651983,,1.443192,,3.361,49.47635,,4.216245,,4.337315,NaN,61.258767,3.7515,9.119732,1.450645,35.820354,,3.5436215957955,,32.402293,NaN,1,28.712,NaN,NaN,13.728619
2017-01-01,3.6725,,,,,1.85545,,,,,,,NaN,,3000.71,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,1,NaN,,,
2016-12-31,3.6725,,,,,1.85545,,,,,,,NaN,,3000.71,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,1,29.256,,,
2016-12-30,3.6725,128.17,15.929987667204,0.948677,1.384688,1.871071,1.855422,0.376,1.4463,3.254435063087,1.345982,1.018784,667.29,6.944502,3000.71,25.63419,7.052841,110.29001,0.812238,7.755526,293.92847,13446.001328,3.839958,67.919078,,112.82,117.066692,1204.212124,0.30605,333.29,149.6,10.111564,58.81,36.0101,20.654492,4.486007,8.61996,108.98,1.438004,0.3845,3.356,49.585428,104.813,4.183948,3.64,4.306043,117.1353,60.999905,3.7515,9.062233,1.445214,35.789773,2.34631,3.5169338772412,6.7545,32.42292,27.190858,1,29.256,9.975,0.7439,13.715018
2016-12-29,3.6725,129,15.724959341816,0.956663,1.38764,1.880425,1.871042,0.376,1.4499,3.2644216971204,1.354061,1.024969,673.06,6.955515,3019.72,25.849995,7.111643,110.74438,0.816034,7.756242,296.651679,13462.498804,3.848273,68.013967,32376,114.32,116.751172,1209.461399,0.30605,333.28,149.6,10.151153,59.11,36.0218,20.695398,4.484454,8.682483,,1.438821,0.3845,3.355,49.662298,104.8676,4.222807,3.64,4.340859,117.8694,60.514206,3.7515,9.144265,1.449919,35.939922,2.34803,3.5325743805606,6.7641,32.315125,26.893158,1,29.284,9.975,0.7462,13.672821
2016-12-28,3.6725,129.07,15.550043265071,0.961446,1.393328,1.872504,1.880396,0.376,1.4493,3.2714162099798,1.357466,1.030093,673.73,6.959331,2992.81,25.999423,7.148447,110.90549,0.81846,7.758292,297.115662,13442.495914,3.852995,68.232382,32348,113.69,117.671378,1213.316027,0.30615,332.61,149.3,10.180752,58.87,35.9705,20.738391,4.483511,8.727718,108.74,1.446976,0.3845,3.366,49.846169,104.8638,4.233055,3.64,4.366407,117.671,60.565138,3.752,9.209018,1.452456,36.030189,2.34272,3.5460051918085,,32.369964,26.65067,1,29.03,9.975,0.7476,13.89626
2016-12-27,3.6725,128.71,15.505505026328,0.957396,1.391288,1.872324,1.872475,0.376,1.4486,3.279655337482,1.353375,1.029584,672.69,6.952513,2996.6,25.869794,7.11843,111.103686,0.816659,7.759023,295.959789,13448.080421,3.854572,68.016276,32349,113.53,117.386309,1207.257061,0.30615,333.34,149.2,10.17999,58.76,35.9448,20.616946,4.479177,8.71977,108.48,1.452178,0.3845,3.382,49.745333,104.8618,4.221158,3.64,4.338248,118.1492,60.749162,3.7527,9.247295,1.44854,36.009574,2.33897,3.5210148396362,6.7489,32.307324,26.365578,1,28.898,9.975,0.7465,13.958066
2016-12-26,3.6725,,,,,1.872324,,,,,,,673.48,,2996.6,,,,,,,,,,,NaN,,,,,NaN,,58.86,,,,,,,,3.388,,,,,,118.0832,,3.7517,,,,,,,,26.266766,1,28.478,NaN,NaN,
2016-12-25,3.6725,,,,,1.872324,,,,,,,NaN,,2996.6,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,1,NaN,,,
2016-12-24,3.6725,,,,,1.872324,,,,,,,NaN,,2996.6,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,1,NaN,,,
