Frequency,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily
2016-06-30,3.6725,123.5,14.96496126824,0.900739,1.344713,1.763598,0.900739,1.761665,0.376,1.349,3.2334714465862,1.295622,0.978833,661.49,6.643398,2916.15,0.900739,24.437939,0.900739,6.700865,110.433706,0.900739,0.900739,0.900739,0.900739,0.74446,0.900739,7.758512,0.899973,285.588182,13152.314898,0.900739,3.851648,67.519636,30700,122.65,0.900739,102.729238,1151.576293,0.30175,338.66,145.2,0.900739,0.900739,0.900739,9.799315,55.63,0.900739,35.5489,18.586471,3.990362,0.900739,8.37759,108.23,1.406593,0.3845,3.289,47.055485,104.7619,3.995857,0.900739,3.64,4.074401,111.0714,64.420825,3.7502,8.488741,1.347235,0.900739,0.900739,35.135111,2.18806,2.8877679697352,6.6523,32.191497,24.854409,1,30.583,9.975,0.900739,0.7149,14.813637
2016-07-01,3.6725,123.57,15.038976201167,0.898069,1.336686,1.761692,0.898069,1.756444,0.376,1.3452,3.2184104176022,1.292322,0.973058,661.37,6.65568,2919.01,0.898069,24.331388,0.898069,6.679838,110.328693,0.898069,0.898069,0.898069,0.898069,0.752851,0.898069,7.758689,0.896758,284.256848,13110.00449,0.898069,3.843287,67.328065,,122.73,0.898069,102.640323,1145.7207,0.30175,338.04,145.75,0.898069,0.898069,0.898069,9.777997,55.57,0.898069,35.5146,18.124293,3.985272,0.898069,8.349798,108.04,1.392726,0.3845,3.287,46.999551,,3.948451,0.898069,3.64,4.055411,111.076,64.040144,,8.432869,1.343422,0.898069,0.898069,35.054333,2.19229,2.8807364167041,6.6508,32.160036,24.828412,1,30.381,9.975,0.898069,0.7164,14.574495
2016-07-02,3.6725,,,,,1.756471,,,,,,,,NaN,,2914.38,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,,24.821412,1,NaN,,,,
2016-07-03,3.6725,,,,,1.756471,,,,,,,,NaN,,2914.38,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,,NaN,1,NaN,,,,
2016-07-04,3.6725,123.14,15.059974860837,0.897827,1.328066,1.756471,0.897827,1.755971,,,3.2439396660083,1.286407,0.973155,659.64,6.664482,2914.38,0.897827,24.32663,0.897827,6.680733,110.147333,0.897827,0.897827,0.897827,0.897827,0.753322,0.897827,7.758844,0.895861,284.548393,13096.327887,0.897827,3.853115,67.253098,,122.64,0.897827,102.612677,1148.168432,,,NaN,0.897827,0.897827,0.897827,9.766116,55.41,0.897827,,18.337314,3.99165,0.897827,8.308314,,1.387323,,3.286,46.845035,,3.977734,0.897827,,4.052164,110.7674,63.75606,,8.431496,1.345753,0.897827,0.897827,35.040402,,2.898545519842,,32.205962,24.821412,1,30.596,NaN,0.897827,NaN,14.492368
2016-07-05,3.6725,,15.011035349004,0.897183,1.336982,1.755997,0.897183,1.75471,0.376,1.3473,3.2886237215144,1.293558,0.972277,659.26,6.673156,2914.38,0.897183,24.287637,0.897183,6.674951,110.193433,0.897183,0.897183,0.897183,0.897183,0.762579,0.897183,7.758299,0.893372,283.80585,13128.682936,0.897183,3.868742,67.4712,30790,122.45,0.897183,101.830253,1157.258209,,337.07,146.25,0.897183,0.897183,0.897183,9.780818,NaN,0.897183,35.4976,18.667594,4.028082,0.897183,8.361475,107.56,1.392607,0.3845,3.287,46.999821,,3.988606,0.897183,3.64,4.053921,110.7448,64.245021,,8.463036,1.349363,0.897183,0.897183,35.136372,,2.9203301632873,6.6344,32.338956,24.815823,1,30.714,9.975,0.897183,0.7159,14.75148
2016-07-06,3.6725,123.57,14.873972355226,0.903424,1.338152,1.754737,0.903424,1.766917,0.376,,3.3234257837203,1.302647,0.977595,661.29,6.686964,2966.87,0.903424,24.462914,0.903424,6.722468,110.553799,0.903424,0.903424,0.903424,0.903424,0.770621,0.903424,7.759057,0.898136,286.024031,13205.998735,0.903424,3.895022,67.420996,,123.01,0.903424,100.713705,1164.603849,,,145.35,0.903424,0.903424,0.903424,9.806758,55.38,0.903424,,18.883729,4.049869,0.903424,8.44855,107.97,1.405366,0.3845,3.281,47.116271,,4.025838,0.903424,3.64,4.082121,111.5621,64.700063,,8.552805,1.352335,0.903424,0.903424,35.190171,,2.9476917517391,6.6456,32.400398,24.845936,1,30.615,9.975,0.903424,0.7179,14.889782
2016-07-07,3.6725,123.37,14.698014440433,0.902527,1.330054,1.766944,0.902527,1.765162,0.376,1.3502,3.3297833935018,1.293141,0.976534,664.51,6.682671,3003.2,0.902527,24.412455,0.902527,6.715794,110.408935,0.902527,0.902527,0.902527,0.902527,0.767915,0.902527,7.758664,0.89667,284.765343,13180,0.902527,3.881408,67.422744,,122.74,0.902527,100.99278,1155.803249,,337.26,145.25,0.902527,0.902527,0.902527,9.798827,55.71,0.902527,35.552,18.70704,4.02852,0.902527,8.464079,107.94,1.384296,0.3845,3.284,47.073105,,3.995939,0.902527,3.64,4.074368,111.2545,64.014982,,8.555235,1.347834,0.902527,0.902527,35.179603,,2.9303249097473,,32.305054,24.841948,1,30.447,9.975,0.902527,0.7178,14.660018
2016-07-08,3.6725,123.43,14.712014453478,0.903342,1.330714,1.76519,0.903342,1.766757,0.376,1.3494,3.3371273712737,1.301355,0.980578,664.06,6.685727,2986.49,0.903342,24.420054,0.903342,6.721951,110.553839,0.903342,0.903342,0.903342,0.903342,0.770036,0.903342,7.75664,0.897312,283.721771,13193.495935,0.903342,3.885366,67.31093,,122.9,0.903342,100.424571,1157.100271,,338.46,144.75,0.903342,0.903342,0.903342,9.822945,55.62,0.903342,35.5095,18.785547,4.023035,0.903342,8.485095,107.84,1.374977,0.3845,3.278,47.201445,,3.999819,0.903342,3.64,4.076965,111.4534,64.09738,,8.553297,1.346251,0.903342,0.903342,35.265583,,2.927009936766,6.6527,32.319783,24.814798,1,30.308,9.975,0.903342,0.7181,14.696206
2016-07-09,3.6725,,,,,1.766784,,,,,,,,NaN,,2952.64,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,,NaN,1,NaN,,,,
2016-07-10,3.6725,,,,,1.766784,,,,,,,,NaN,,2952.64,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,,NaN,1,NaN,,,,
2016-07-11,3.6725,123.86,14.70295954385,0.905059,1.322925,1.766784,0.905059,1.770115,0.376,1.3457,3.3171327721966,1.306634,0.983528,661.5,6.690741,2952.64,0.905059,24.470088,0.905059,6.731107,110.720699,0.905059,0.905059,0.905059,0.905059,0.770178,0.905059,7.759164,0.898092,283.346909,13102.497964,0.905059,3.883881,67.14318,30850,122.98,0.905059,102.479862,1148.321115,0.3018,,145,0.905059,0.905059,0.905059,9.83184,55.63,0.905059,35.5267,18.443298,3.992216,0.905059,8.513078,107.79,1.380215,0.3845,3.28,47.342746,104.8649,4.001267,0.905059,3.64,4.067155,111.6519,64.246719,3.7514,8.576342,1.349443,0.905059,0.905059,35.131686,2.20973,2.8986333604851,6.6475,32.21468,24.836822,1,30.327,9.975,0.905059,0.7196,14.442302
2016-07-12,3.6725,123.11,14.709880995312,0.901551,1.310133,1.770142,0.901551,1.763253,0.376,1.35,3.2829065993509,1.302921,0.983051,657.84,6.684818,2929.81,0.901551,24.372521,0.901551,6.705554,110.556798,0.901551,0.901551,0.901551,0.901551,0.759782,0.901551,7.757934,0.896561,283.032816,13122.502705,0.901551,3.873242,67.095204,30849,122.47,0.901551,103.939776,1146.141363,0.302,,145.25,0.901551,0.901551,0.901551,9.80806,55.73,0.901551,35.5267,18.289488,3.963577,0.901551,8.429409,107.47,1.368915,0.3845,3.28,47.362063,104.832,3.982239,0.901551,3.64,4.051749,111.3099,63.84277,3.7505,8.516949,1.346827,0.901551,0.901551,35.170393,2.21203,2.88748647674,6.6714,32.130364,24.852093,1,30.273,9.975,0.901551,0.7184,14.303732
2016-07-13,3.6725,123.61,14.567015895954,0.903179,1.311145,1.76328,0.903179,1.766438,0.376,1.3478,3.2981394508671,1.305275,0.985278,657.82,6.69048,2911.91,0.903179,24.415643,0.903179,6.717666,110.61931,0.903179,0.903179,0.903179,0.903179,0.753233,0.903179,7.757587,0.898228,283.047327,13045.502168,0.903179,3.868497,67.029895,30865,122.23,0.903179,104.606214,1143.04552,,338.35,145.5,0.903179,0.903179,0.903179,9.817197,55.51,0.903179,35.5338,18.316474,3.94319,0.903179,8.412663,107.43,1.368678,0.3845,3.28,47.129697,104.856,3.978956,0.903179,3.64,4.056539,111.4551,63.80112,3.7503,8.523121,1.346008,0.903179,0.903179,35.179733,2.20474,2.8944183526012,6.6742,32.146857,24.841663,1,30.292,9.975,0.903179,0.7184,14.333002
2016-07-14,3.6725,123.17,14.566998297033,0.896298,1.30752,1.766465,0.896298,1.75298,0.376,1.3471,3.2303486600341,1.292641,0.976965,658.2,6.684324,2936.53,0.896298,24.243972,0.896298,6.666487,110.311374,0.896298,0.896298,0.896298,0.896298,0.746715,0.896298,7.756386,0.893574,281.114995,13052.003227,0.896298,3.847181,66.858475,30864,122.11,0.896298,105.655642,1131.352514,0.3016,338.95,145.1,0.896298,0.896298,0.896298,9.770458,55.61,0.896298,35.5281,18.241642,3.927221,0.896298,8.357713,107.42,1.386932,0.3845,3.278,46.998297,,3.95402,0.896298,3.64,4.024648,110.994,63.160975,3.7503,8.462221,1.342476,0.896298,0.896298,35.058708,,2.8881419736488,6.6847,31.936004,24.821286,1,NaN,9.975,0.896298,0.7188,14.211975
2016-07-15,3.6725,122.81,14.723040977714,0.898634,1.306434,1.753007,0.898634,1.757549,0.376,1.3433,3.2559309849029,1.286574,0.979421,650.92,6.681794,2923.07,0.898634,24.299065,0.898634,6.683591,110.419123,0.898634,0.898634,0.898634,0.898634,0.748338,0.898634,7.753684,0.894794,283.024802,13087.5,0.898634,3.847771,67.024623,,121.15,0.898634,105.706326,1132.332854,0.3016,338.52,144.71,0.898634,0.898634,0.898634,9.781991,55.19,0.898634,,18.369608,3.947879,0.898634,8.373742,107.03,1.395938,0.3845,3.278,46.68404,104.8506,3.962886,0.898634,3.64,4.02606,110.787,63.237868,3.7502,8.497124,1.344446,0.898634,0.898634,34.955068,,2.8868619698059,6.6821,31.877247,24.798021,1,30.15,9.975,0.898634,0.7174,14.348311
2016-07-16,3.6725,,,,,1.757575,,,,,,,,NaN,,2923.46,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,,NaN,1,NaN,,,,
2016-07-17,3.6725,,,,,1.757575,,,,,,,,NaN,,2923.46,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,,NaN,1,NaN,,,,
2016-07-18,3.6725,123.58,14.930968967701,0.904732,1.317018,1.757575,0.904732,1.769474,0.376,1.3489,3.2536867818692,1.295123,0.983353,650.58,6.703067,2923.46,0.904732,24.449471,0.904732,6.730028,110.706324,0.904732,0.904732,0.904732,0.904732,0.754293,0.904732,7.754727,0.900073,284.999548,13090.500317,0.904732,3.858681,67.199674,30883,122.03,0.904732,105.690763,1137.790645,0.30225,338.88,145.5,0.904732,0.904732,0.904732,9.827468,55.33,0.904732,35.4695,18.488012,3.978196,0.904732,8.470732,107.31,1.40731,0.3845,3.278,46.729395,104.8552,3.963177,0.904732,3.64,4.042884,111.3888,63.072921,3.7503,8.56591,1.34805,0.904732,0.904732,34.965168,2.20921,2.9566633493169,6.6856,31.9886,24.807177,1,NaN,9.975,0.904732,0.72,14.266263
2016-07-19,3.6725,123.32,15.148527412778,0.906208,1.334572,1.769501,0.906208,1.772361,0.376,1.351,3.2694154961486,1.301676,0.985682,650.84,6.694608,2928.3,0.906208,24.48029,0.906208,6.741187,110.780063,0.906208,0.906208,0.906208,0.906208,0.760761,0.906208,7.755777,0.900915,285.210693,13088.500227,0.906208,3.858813,67.134028,30882,121.99,0.906208,106.207522,1139.646579,0.30225,338.72,144.71,0.906208,0.906208,0.906208,9.834345,55.71,0.906208,35.467,18.459991,4.00589,0.906208,8.472043,107.47,1.421296,0.3845,3.294,46.882646,104.8648,3.962755,0.906208,3.64,4.057272,111.2128,63.006072,3.7503,8.601903,1.352152,0.906208,0.906208,34.993203,2.22377,2.9794290892614,6.6585,32.021749,24.856585,1,29.886,9.975,0.906208,0.7205,14.32696
2016-07-20,3.6725,123.68,15.002542449832,0.908018,1.335876,1.772388,0.908018,1.775901,0.376,1.3551,3.2471624443839,1.305911,0.988105,651.53,6.674022,2931.08,0.908018,24.536457,0.908018,6.7542,110.757832,0.908018,0.908018,0.908018,0.908018,0.759148,0.908018,7.754926,0.902113,286.071007,13106.174521,0.908018,3.858258,67.204486,30910,122.42,0.908018,106.537728,1141.432852,0.3025,339.9,145.75,0.908018,0.908018,0.908018,9.846,55.77,0.908018,35.442,18.494779,4.036684,0.908018,8.494688,107.46,1.421774,0.3845,3.309,47.14156,104.8423,3.973304,0.908018,3.64,4.062562,111.8603,63.368474,3.7503,8.597476,1.358576,0.908018,0.908018,35.034051,2.22247,3.0384999545991,6.6714,32.060292,24.814308,1,29.474,9.975,0.908018,0.7218,14.282757
2016-07-21,3.6725,123.32,15.064457557876,0.907853,1.335452,1.775928,0.907853,1.775579,0.376,1.3575,3.2504766227871,1.305129,0.987018,651.43,6.673173,2931.08,0.907853,24.534725,0.907853,6.753518,110.742351,0.907853,0.907853,0.907853,0.907853,0.75892,0.907853,7.755424,0.901828,285.61961,13117.004085,0.907853,3.855016,67.21498,30909,122.4,0.907853,106.264185,1138.066273,0.3025,342.23,145.75,0.907853,0.907853,0.907853,9.839128,55.85,0.907853,35.4528,18.649841,4.072628,0.907853,8.492147,107.5,1.433409,0.3845,3.321,47.185656,104.8529,3.966591,0.907853,3.64,4.056832,111.7954,63.903495,3.7502,8.600635,1.355515,0.907853,0.907853,35.01044,2.23568,3.0722650930549,6.6788,31.993645,24.811596,1,29.408,9.975,0.907853,0.7214,14.292601
2016-07-22,3.6725,123.25,14.982022879971,0.907935,1.336208,1.775606,0.907935,1.77574,0.376,1.3558,3.2810967859088,1.310695,0.986018,650.09,6.673325,2928.67,0.907935,24.535137,0.907935,6.754131,110.770111,0.907935,0.907935,0.907935,0.907935,0.763646,0.907935,7.755584,0.902127,284.492464,13115.534774,0.907935,3.834393,67.076721,,122.1,0.907935,106.101326,1135.999637,0.3025,341.51,145.5,0.907935,0.907935,0.907935,9.846196,55.84,0.907935,35.4799,18.604776,4.058108,0.907935,8.520701,107.55,1.429817,0.3845,3.322,47.063737,104.8498,3.954422,0.907935,3.64,4.050209,111.944,64.53659,3.7502,8.623479,1.355911,0.907935,0.907935,34.921918,2.23618,3.0470310513891,6.6627,31.992918,24.816117,1,29.869,9.975,0.907935,0.7218,14.247322
2016-07-23,3.6725,,,,,1.775767,,,,,,,,NaN,,2942.65,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,,NaN,1,NaN,,,,
2016-07-24,3.6725,,,,,1.775767,,,,,,,,NaN,,2942.65,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,,NaN,1,NaN,,,,
2016-07-25,3.6725,,14.903478419231,0.910581,1.335458,1.775767,0.910581,1.780914,0.376,1.3607,3.2560553633218,1.317155,0.986979,650.78,6.679658,2942.65,0.910581,24.60845,0.910581,6.774085,110.639774,0.910581,0.910581,0.910581,0.910581,0.761883,0.910581,7.757239,0.904635,284.684028,13136.496085,0.910581,3.845292,67.348753,30956,122.01,0.910581,106.210162,1138.645056,0.30265,343.88,145.5,0.910581,0.910581,0.910581,9.86578,55.84,0.910581,35.4862,18.581224,4.069568,0.910581,8.568749,107.34,1.430432,0.3845,3.343,47.123475,104.8617,3.96813,0.910581,3.64,4.050264,112.4856,64.892643,3.7503,8.656893,1.360772,0.910581,0.910581,35.040976,,3.0301402294664,6.6824,32.174467,24.812552,1,29.68,9.975,0.910581,0.7223,14.273812
2016-07-26,3.6725,123.7,14.947985814313,0.909339,1.327544,1.780942,0.909339,1.778485,0.376,1.3601,3.280894789488,1.323361,0.988451,656.33,6.670637,2997.25,0.909339,24.571247,0.909339,6.764845,110.810585,0.909339,0.909339,0.909339,0.909339,0.761208,0.909339,7.756752,0.903425,284.768573,13175.229608,0.909339,3.842866,67.329272,30955,121.47,0.909339,104.273893,1135.964354,0.3024,350.2,145.5,0.909339,0.909339,0.909339,9.854415,56,0.909339,35.4918,18.799127,4.064108,0.909339,8.581431,107.64,1.415022,0.3845,3.359,47.153769,104.8569,3.967355,0.909339,3.64,4.060835,112.2066,66.283532,3.7502,8.649995,1.357188,0.909339,0.909339,35.004092,,3.0470128216786,6.6876,32.083295,24.787745,1,29.601,9.975,0.909339,0.721,14.428662
2016-07-27,3.6725,124.01,14.948958238559,0.909835,1.338823,1.778512,0.909835,1.779456,0.376,1.3594,3.2805022290965,1.318988,0.994268,661.04,6.670094,3055.15,0.909835,24.597398,0.909835,6.768447,110.835684,0.909835,0.909835,0.909835,0.909835,0.763124,0.909835,7.756619,0.903979,285.287963,13144.536439,0.909835,3.840688,67.209535,30954,121.29,0.909835,105.750159,1134.719316,0.3025,352.13,145.6,0.909835,0.909835,0.909835,9.862524,55.92,0.909835,35.5127,18.821399,4.084524,0.909835,8.587663,107.66,1.422164,0.3845,3.355,47.194978,104.8588,3.978983,0.909835,3.64,4.063325,112.1827,66.005186,3.7502,8.677099,1.35802,0.909835,0.909835,34.984078,2.2377,3.0408516058593,6.6984,32.068056,24.785259,1,29.335,9.975,0.909835,0.722,14.291784
2016-07-28,3.6725,122.85,14.99395852119,0.901713,1.328674,1.779483,0.901713,1.763571,0.376,1.3509,3.2737601442741,1.31605,0.982146,664.94,6.65807,3073.52,0.901713,24.386835,0.901713,6.708566,110.441569,0.901713,0.901713,0.901713,0.901713,0.759423,0.901713,7.756718,0.895849,281.469793,13102.497746,0.901713,3.821731,67.046258,30952,119.81,0.901713,104.724977,1128.196573,0.30225,352.75,145.7,0.901713,0.901713,0.901713,9.807935,55.95,0.901713,35.4838,18.820198,4.059333,0.901713,8.512624,107.48,1.410821,0.3845,NaN,47.107304,104.851,3.934716,0.901713,3.64,4.020289,111.4834,66.433454,3.7502,8.611091,1.350496,0.901713,0.901713,34.874662,2.2381,3.0199278629396,6.7058,31.946799,24.81535,1,29.597,9.975,0.901713,0.7193,14.244184
2016-07-29,3.6725,122.6,15.032034554126,0.899847,1.330154,1.763598,0.899847,1.759921,0.376,1.3475,3.2824619814632,1.317646,0.973904,664.94,6.650589,3091.78,0.899847,24.323765,0.899847,6.692522,110.349681,0.899847,0.899847,0.899847,0.899847,0.759471,0.899847,7.757581,0.894234,280.923243,13101.502745,0.899847,3.82381,66.954918,,119.37,0.899847,103.329434,1121.956267,0.30225,352.25,145.6,0.899847,0.899847,0.899847,9.796185,55.45,0.899847,35.4449,18.922703,4.067309,0.899847,8.556825,107.28,1.405111,0.3845,NaN,47.179879,104.8497,3.926033,0.899847,3.64,4.018267,111.2196,67.028075,3.7503,8.609106,1.35112,0.899847,0.899847,34.834878,2.2259,3.0165571852785,6.7012,31.915774,24.798204,1,29.752,9.975,0.899847,0.7177,14.154684
2016-07-30,3.6725,,,,,1.759948,,,,,,,,NaN,,3081.75,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,,NaN,1,NaN,,,,
2016-07-31,3.6725,,,,,1.759948,,,,,,,,NaN,,3081.75,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,,NaN,1,NaN,,,,
2016-08-01,3.6725,121.91,15.003314224292,0.895736,1.321301,1.759948,0.895736,1.751881,0.376,1.3392,3.2569867431028,1.306611,0.968022,656.95,6.640631,3081.75,0.895736,24.210856,0.895736,6.663293,110.036546,0.895736,0.895736,0.895736,0.895736,0.757255,0.895736,7.759137,0.889911,278.582945,13032.560014,0.895736,3.808044,66.700107,30959,NaN,0.895736,102.364744,1107.318166,0.30155,352.1,144.76,0.895736,0.895736,0.895736,9.767109,55.33,0.895736,35.3727,18.748298,4.026693,0.895736,8.460677,107.23,1.392422,0.3845,3.343,47.002866,104.8463,3.897349,0.895736,3.64,3.989609,110.2934,66.171265,3.7502,8.58411,1.340559,0.895736,0.895736,34.759943,2.22392,2.9939089931924,,31.507524,24.806544,1,29.651,9.975,0.895736,0.7159,13.894751
2016-08-02,3.6725,121.61,14.941034575181,0.893416,1.31484,1.751908,0.893416,1.747342,0.376,1.3428,3.2653444116859,1.305101,0.965782,657.47,6.632091,3090.28,0.893416,24.150809,0.893416,6.646118,109.820423,0.893416,0.893416,0.893416,0.893416,0.753239,0.893416,7.760475,0.888459,277.941571,13068.498168,0.893416,3.815242,66.714018,30959,118.51,0.893416,101.599214,1106.959707,0.30165,353.7,145.55,0.893416,0.893416,0.893416,9.745019,NaN,0.893416,35.3963,18.855535,4.037077,0.893416,8.430537,106.79,1.384526,0.3845,3.346,47.016886,104.8435,3.863218,0.893416,3.64,3.979451,110.3007,66.568212,3.7509,8.535424,1.338873,0.893416,0.893416,34.760118,2.21253,2.9940141159653,6.6994,31.594747,24.783525,1,29.502,9.975,0.893416,0.7147,13.97016
2016-08-03,3.6725,121.49,14.853035714286,0.892857,1.316964,1.747369,0.892857,1.74625,0.376,1.3401,3.2683928571429,1.31,0.968304,654.76,6.628036,3084.81,0.892857,24.1375,0.892857,6.641696,109.792857,0.892857,0.892857,0.892857,0.892857,0.749196,0.892857,7.75875,0.88833,277.678571,13159.5,0.892857,3.822411,66.895,30958,118.42,0.892857,101.089286,1117.267857,0.3013,354.01,145.5,0.892857,0.892857,0.892857,9.748929,55.08,0.892857,35.3263,18.910446,4.054732,0.892857,8.413929,106.75,1.390804,0.3845,3.352,47.086607,104.7703,3.850893,0.892857,3.64,3.977679,109.9728,66.55875,3.7503,8.495179,1.341071,0.892857,0.892857,34.934821,2.20801,3.0126785714286,6.7031,31.701786,24.823176,1,29.582,9.975,0.892857,0.7136,13.980446
2016-08-04,3.6725,122.19,14.934985632184,0.897989,1.311422,1.746277,0.897989,1.756286,0.376,1.3418,3.2232399425287,1.305316,0.972881,657.21,6.641613,3110.43,0.897989,24.269935,0.897989,6.679508,109.997575,0.897989,0.897989,0.897989,0.897989,0.759725,0.897989,7.757184,0.891815,279.436063,13155.001796,0.897989,3.826509,66.876796,30990,120.08,0.897989,101.167385,1115.193966,0.30155,352.06,145.5,0.897989,0.897989,0.897989,9.782058,54.9,0.897989,35.3333,18.83028,4.046067,0.897989,8.451688,107.12,1.389996,0.3845,3.338,47.069864,104.4514,3.855963,0.897989,3.64,4.005478,110.623,66.246588,3.7502,8.54032,1.342672,0.897989,0.897989,34.919181,2.20619,3.0229885057471,6.7071,31.679239,24.816008,1,29.425,9.975,0.897989,0.7154,13.739045
2016-08-05,3.6725,122.02,14.845016134815,0.896379,1.305755,1.756313,0.896379,1.753137,0.376,1.3418,3.1822337755468,1.302349,0.97275,657.36,6.643062,3079.83,0.896379,24.221943,0.896379,6.666637,109.938777,0.896379,0.896379,0.896379,0.896379,0.760219,0.896379,7.755558,0.890406,278.43313,13103.002868,0.896379,3.821531,66.772947,,119.58,0.896379,101.048763,1109.474722,0.30155,348.97,145.4,0.896379,0.896379,0.896379,9.759322,55.22,0.896379,35.269,18.849229,4.02716,0.896379,8.427931,107.13,1.386967,0.3845,3.336,46.880602,104.6622,3.840176,0.896379,3.64,3.999821,110.6772,65.253406,3.7502,8.519451,1.340355,0.896379,0.896379,34.822517,2.2131,3.0002689135891,6.6872,31.479025,24.809076,1,29.158,9.975,0.896379,0.7157,13.673001
2016-08-06,3.6725,,,,,1.753164,,,,,,,,NaN,,3052.8,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,,NaN,1,NaN,,,,
2016-08-07,3.6725,,,,,1.753164,,,,,,,,NaN,,3052.8,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,,NaN,,,,,,,,,,,,NaN,1,NaN,,,,
2016-08-08,3.6725,122.6,14.796969423649,0.901957,1.309642,1.753164,0.901957,1.764048,0.376,1.3478,3.1784071435014,1.314422,0.9816,656.98,6.660774,3052.8,0.901957,24.377199,0.901957,6.707676,110.113376,0.901957,0.901957,0.901957,0.901957,0.766258,0.901957,7.756742,0.895421,280.526743,13126.003427,0.901957,3.827456,66.835032,31019,120.14,0.901957,102.453324,1108.848201,0.3019,348.35,144.62,0.901957,0.901957,0.901957,9.794264,55.12,0.901957,35.3116,18.620276,4.031208,0.901957,8.484261,106.84,1.402363,0.3845,3.317,46.905385,104.7282,3.859114,0.901957,3.64,4.021286,111.0422,64.768648,3.7502,8.591143,1.347885,0.901957,0.901957,34.989627,2.21202,2.9838549652746,6.7015,31.478308,24.805647,1,29.059,9.975,0.901957,0.7184,13.64517
2016-08-09,3.6725,122.65,14.65499187579,0.90269,1.305561,1.764075,0.90269,1.765481,0.376,,3.1634771619426,1.314949,0.983842,654.79,6.661672,2992.5,0.90269,24.397003,0.90269,6.713035,110.281278,0.90269,0.90269,0.90269,0.90269,0.770888,0.90269,7.758621,0.896819,280.1679,13131.910092,0.90269,3.820094,66.888428,31046,119.52,0.90269,102.247698,1105.488355,0.302,345.89,145.25,0.90269,0.90269,0.90269,9.802491,55.46,0.90269,35.3511,18.506499,4.032136,0.90269,8.44647,106.88,1.401155,0.3845,3.303,46.88933,104.7174,3.851688,0.90269,3.64,4.025817,111.2271,64.79545,3.7502,8.564272,1.347806,0.90269,0.90269,34.967503,2.21885,2.9802310886442,6.7094,31.394656,24.819639,1,28.943,9.975,0.90269,0.7187,13.54685
